name;url
Cyndaquil.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/155.png
Quilava.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/156.png
Typhlosion.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/157.png
Totodile.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/158.png
Croconaw.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/159.png
Feraligatr.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/160.png
Sentret.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/161.png
Furret.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/162.png
Hoothoot.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/163.png
Noctowl.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/164.png
Ledyba.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/165.png
Ledian.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/166.png
Spinarak.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/167.png
Ariados.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/168.png
Crobat.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/169.png
Chinchou.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/170.png
Lanturn.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/171.png
Pichu.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/172.png
Cleffa.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/173.png
Igglybuff.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/174.png
Togepi.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/175.png
Togetic.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/176.png
Natu.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/177.png
Xatu.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/178.png
Mareep.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/179.png
Flaaffy.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/180.png
Ampharos.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/181.png
Mega Ampharos.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/181_f2.png
Bellossom.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/182.png
Marill.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/183.png
Azumarill.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/184.png
Sudowoodo.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/185.png
Politoed.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/186.png
Hoppip.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/187.png
Skiploom.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/188.png
Jumpluff.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/189.png
Aipom.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/190.png
Sunkern.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/191.png
Sunflora.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/192.png
Yanma.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/193.png
Wooper.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/194.png
Quagsire.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/195.png
Espeon.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/196.png
Umbreon.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/197.png
Murkrow.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/198.png
Slowking.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/199.png
Galarian Slowking.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/199_f2.png
Misdreavus.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/200.png
